Sensor;Navn;Dato;Breddegrad;Længdegrad;Temperatur°C;LuftfugtighedRH%;CO2 ppm;VOC ppb;Lydniveau dB;Min;Max;Lysniveau lux;Lys farve K;Optaget;Batteri mV;Dækning dB
53e1e;S.11 GBG. E236;19.10.2024 22:53;55.69486733920517;12.551568746566774;21,4;50,1;471;322;40;40;41;0;0;0;2836;-85
53e1e;S.11 GBG. E236;19.10.2024 23:08;55.69486733920517;12.551568746566774;21,4;50,1;483;323;40;40;41;0;0;0;2836;-85
53e1e;S.11 GBG. E236;19.10.2024 23:23;55.69486733920517;12.551568746566774;21,4;50,1;474;323;40;39;41;0;0;0;2836;-85
53e1e;S.11 GBG. E236;19.10.2024 23:38;55.69486733920517;12.551568746566774;21,4;50,1;493;323;40;40;41;0;0;0;2836;-85
53e1e;S.11 GBG. E236;19.10.2024 23:53;55.69486733920517;12.551568746566774;21,4;50,1;513;324;40;40;41;0;0;0;2836;-85
53e1e;S.11 GBG. E236;20.10.2024 00:08;55.69486733920517;12.551568746566774;21,4;50,1;504;324;40;40;41;0;0;0;2836;-85
53e1e;S.11 GBG. E236;20.10.2024 00:23;55.69486733920517;12.551568746566774;21,4;50,1;478;324;40;40;41;0;0;0;2836;-85
53e1e;S.11 GBG. E236;20.10.2024 00:38;55.69486733920517;12.551568746566774;21,3;50,1;519;325;40;40;41;0;0;0;2836;-85
53e1e;S.11 GBG. E236;20.10.2024 00:53;55.69486733920517;12.551568746566774;21,4;50,1;488;325;40;39;41;2;0;0;2836;-85
53e1e;S.11 GBG. E236;20.10.2024 01:08;55.69486733920517;12.551568746566774;21,3;50,1;520;324;40;40;41;0;0;0;2836;-85
53e1e;S.11 GBG. E236;20.10.2024 01:23;55.69486733920517;12.551568746566774;21,3;50,1;497;326;40;40;41;0;0;0;2836;-85
53e1e;S.11 GBG. E236;20.10.2024 01:38;55.69486733920517;12.551568746566774;21,3;50,1;486;325;40;39;41;0;0;0;2836;-85
53e1e;S.11 GBG. E236;20.10.2024 01:53;55.69486733920517;12.551568746566774;21,3;50,2;482;327;40;39;41;0;0;0;2836;-85
53e1e;S.11 GBG. E236;20.10.2024 02:09;55.69486733920517;12.551568746566774;21,3;50,2;504;326;40;40;41;0;0;0;2836;-85
53e1e;S.11 GBG. E236;20.10.2024 02:24;55.69486733920517;12.551568746566774;21,3;50,1;498;327;40;40;41;0;0;0;2836;-85
53e1e;S.11 GBG. E236;20.10.2024 02:38;55.69486733920517;12.551568746566774;21,3;50,1;483;327;40;39;41;0;0;0;2836;-85
53e1e;S.11 GBG. E236;20.10.2024 02:53;55.69486733920517;12.551568746566774;21,3;50,1;514;326;40;40;41;0;0;0;2836;-85
53e1e;S.11 GBG. E236;20.10.2024 03:09;55.69486733920517;12.551568746566774;21,3;50,1;524;327;40;40;41;2;0;0;2836;-85
53e1e;S.11 GBG. E236;20.10.2024 03:24;55.69486733920517;12.551568746566774;21,3;50,2;505;327;40;39;41;0;0;0;2836;-85
53e1e;S.11 GBG. E236;20.10.2024 03:39;55.69486733920517;12.551568746566774;21,3;50,2;530;327;40;40;41;0;0;0;2836;-85
53e1e;S.11 GBG. E236;20.10.2024 03:54;55.69486733920517;12.551568746566774;21,3;50,2;518;328;40;39;41;0;0;0;2836;-85
53e1e;S.11 GBG. E236;20.10.2024 04:09;55.69486733920517;12.551568746566774;21,3;50,1;502;328;40;40;41;0;0;0;2836;-85
53e1e;S.11 GBG. E236;20.10.2024 04:24;55.69486733920517;12.551568746566774;21,3;50,2;491;327;40;39;41;0;0;0;2836;-85
53e1e;S.11 GBG. E236;20.10.2024 04:39;55.69486733920517;12.551568746566774;21,3;50,2;496;328;40;39;41;2;0;0;2836;-85
53e1e;S.11 GBG. E236;20.10.2024 04:54;55.69486733920517;12.551568746566774;21,3;50,2;488;326;40;40;41;0;0;0;2836;-85
53e1e;S.11 GBG. E236;20.10.2024 05:09;55.69486733920517;12.551568746566774;21,3;50,2;527;328;40;40;41;0;0;0;2836;-85
53e1e;S.11 GBG. E236;20.10.2024 05:24;55.69486733920517;12.551568746566774;21,3;50,2;508;329;40;40;40;0;0;0;2836;-85
53e1e;S.11 GBG. E236;20.10.2024 05:39;55.69486733920517;12.551568746566774;21,3;50,2;534;328;40;40;40;0;0;0;2836;-85
53e1e;S.11 GBG. E236;20.10.2024 05:54;55.69486733920517;12.551568746566774;21,3;50,2;488;328;40;40;41;0;0;0;2836;-85
53e1e;S.11 GBG. E236;20.10.2024 06:09;55.69486733920517;12.551568746566774;21,3;50,2;518;330;40;40;41;0;0;0;2836;-85
53e1e;S.11 GBG. E236;20.10.2024 06:24;55.69486733920517;12.551568746566774;21,3;50,2;498;329;40;40;40;0;0;0;2836;-85
53e1e;S.11 GBG. E236;20.10.2024 06:39;55.69486733920517;12.551568746566774;21,3;50,2;506;329;40;40;41;0;0;0;2834;-85
53e1e;S.11 GBG. E236;20.10.2024 06:54;55.69486733920517;12.551568746566774;21,3;50,2;513;329;40;40;41;0;0;0;2834;-85
53e1e;S.11 GBG. E236;20.10.2024 07:09;55.69486733920517;12.551568746566774;21,3;50,2;506;329;40;40;41;0;0;0;2834;-85
53e1e;S.11 GBG. E236;20.10.2024 07:24;55.69486733920517;12.551568746566774;21,3;50,2;488;331;40;40;41;0;0;0;2834;-85
53e1e;S.11 GBG. E236;20.10.2024 07:39;55.69486733920517;12.551568746566774;21,3;50,2;486;328;40;39;41;0;0;0;2834;-85
53e1e;S.11 GBG. E236;20.10.2024 07:54;55.69486733920517;12.551568746566774;21,2;50,3;515;330;40;40;41;0;0;0;2834;-85
53e1e;S.11 GBG. E236;20.10.2024 08:09;55.69486733920517;12.551568746566774;21,3;50,3;502;330;40;40;41;2;0;0;2834;-85
53e1e;S.11 GBG. E236;20.10.2024 08:24;55.69486733920517;12.551568746566774;21,2;50,3;504;330;40;39;41;2;0;0;2834;-85
53e1e;S.11 GBG. E236;20.10.2024 08:39;55.69486733920517;12.551568746566774;21,2;50,2;511;330;40;40;41;2;0;0;2834;-85
53e1e;S.11 GBG. E236;20.10.2024 08:54;55.69486733920517;12.551568746566774;21,2;50,3;512;330;40;40;41;2;0;0;2834;-85
53e1e;S.11 GBG. E236;20.10.2024 09:09;55.69486733920517;12.551568746566774;21,2;50,3;502;329;40;40;41;2;0;0;2834;-85
53e1e;S.11 GBG. E236;20.10.2024 09:24;55.69486733920517;12.551568746566774;21,2;50,2;509;329;40;40;41;2;0;0;2834;-85
53e1e;S.11 GBG. E236;20.10.2024 09:39;55.69486733920517;12.551568746566774;21,2;50,3;476;331;40;40;41;2;0;0;2834;-85
53e1e;S.11 GBG. E236;20.10.2024 09:55;55.69486733920517;12.551568746566774;21,2;50,3;517;331;40;40;41;4;0;0;2834;-85
53e1e;S.11 GBG. E236;20.10.2024 10:10;55.69486733920517;12.551568746566774;21,2;50,3;519;331;40;40;41;4;0;0;2834;-85
53e1e;S.11 GBG. E236;20.10.2024 10:25;55.69486733920517;12.551568746566774;21,2;50,3;522;333;39;39;40;4;0;0;2834;-85
53e1e;S.11 GBG. E236;20.10.2024 10:40;55.69486733920517;12.551568746566774;21,2;50,2;490;332;40;39;50;4;0;0;2836;-85
53e1e;S.11 GBG. E236;20.10.2024 10:55;55.69486733920517;12.551568746566774;21,2;50,2;488;332;40;40;40;6;0;0;2836;-85
53e1e;S.11 GBG. E236;20.10.2024 11:10;55.69486733920517;12.551568746566774;21,2;50,2;511;331;40;40;41;6;0;0;2836;-85
53e1e;S.11 GBG. E236;20.10.2024 11:25;55.69486733920517;12.551568746566774;21,2;50,2;538;332;40;40;41;8;0;0;2836;-85
53e1e;S.11 GBG. E236;20.10.2024 11:40;55.69486733920517;12.551568746566774;21,2;50,3;526;332;40;40;41;10;0;0;2836;-85
53e1e;S.11 GBG. E236;20.10.2024 11:55;55.69486733920517;12.551568746566774;21,2;50,2;514;331;40;40;40;12;0;0;2836;-85
53e1e;S.11 GBG. E236;20.10.2024 12:10;55.69486733920517;12.551568746566774;21,2;50,2;482;333;40;40;40;14;0;0;2836;-85
53e1e;S.11 GBG. E236;20.10.2024 12:25;55.69486733920517;12.551568746566774;21,2;50,2;522;333;40;40;40;18;0;0;2836;-85
53e1e;S.11 GBG. E236;20.10.2024 12:40;55.69486733920517;12.551568746566774;21,3;50,2;492;333;40;40;40;22;0;0;2836;-85
53e1e;S.11 GBG. E236;20.10.2024 12:55;55.69486733920517;12.551568746566774;21,3;50,1;518;333;40;40;40;30;0;0;2836;-85
53e1e;S.11 GBG. E236;20.10.2024 13:10;55.69486733920517;12.551568746566774;21,3;50,1;499;333;40;40;40;18;0;0;2836;-85
53e1e;S.11 GBG. E236;20.10.2024 13:25;55.69486733920517;12.551568746566774;21,3;50,1;497;333;40;40;41;16;0;0;2836;-85
53e1e;S.11 GBG. E236;20.10.2024 13:40;55.69486733920517;12.551568746566774;21,3;50,1;487;334;40;40;41;6;0;0;2836;-85
53e1e;S.11 GBG. E236;20.10.2024 13:55;55.69486733920517;12.551568746566774;21,3;50,1;497;333;40;40;41;6;0;0;2836;-85
53e1e;S.11 GBG. E236;20.10.2024 14:10;55.69486733920517;12.551568746566774;21,4;50,0;499;333;40;40;41;16;0;0;2836;-85
53e1e;S.11 GBG. E236;20.10.2024 14:25;55.69486733920517;12.551568746566774;21,4;50,0;479;333;40;40;41;10;0;0;2836;-85
53e1e;S.11 GBG. E236;20.10.2024 14:40;55.69486733920517;12.551568746566774;21,4;50,0;512;333;40;40;41;8;0;0;2836;-82
53e1e;S.11 GBG. E236;20.10.2024 14:55;55.69486733920517;12.551568746566774;21,4;50,0;483;332;40;39;41;4;0;0;2836;-82
53e1e;S.11 GBG. E236;20.10.2024 15:10;55.69486733920517;12.551568746566774;21,4;50,0;481;331;40;40;42;4;0;0;2836;-82
53e1e;S.11 GBG. E236;20.10.2024 15:25;55.69486733920517;12.551568746566774;21,4;50,0;493;332;40;40;41;4;0;0;2836;-82
53e1e;S.11 GBG. E236;20.10.2024 15:40;55.69486733920517;12.551568746566774;21,4;50,0;505;331;40;40;41;4;0;0;2836;-82
53e1e;S.11 GBG. E236;20.10.2024 15:55;55.69486733920517;12.551568746566774;21,4;50,0;461;332;40;40;41;2;0;0;2836;-82
53e1e;S.11 GBG. E236;20.10.2024 16:10;55.69486733920517;12.551568746566774;21,4;50,0;506;333;40;40;41;2;0;0;2836;-82
53e1e;S.11 GBG. E236;20.10.2024 16:25;55.69486733920517;12.551568746566774;21,4;50,0;483;334;40;40;41;2;0;0;2836;-82
53e1e;S.11 GBG. E236;20.10.2024 16:40;55.69486733920517;12.551568746566774;21,4;50,0;462;333;40;40;42;2;0;0;2836;-82
53e1e;S.11 GBG. E236;20.10.2024 16:55;55.69486733920517;12.551568746566774;21,4;50,0;476;333;40;40;41;2;0;0;2836;-82
53e1e;S.11 GBG. E236;20.10.2024 17:10;55.69486733920517;12.551568746566774;21,4;50,0;514;334;40;40;41;0;0;0;2836;-82
53e1e;S.11 GBG. E236;20.10.2024 17:25;55.69486733920517;12.551568746566774;21,4;50,0;478;334;40;40;41;0;0;0;2836;-82
53e1e;S.11 GBG. E236;20.10.2024 17:41;55.69486733920517;12.551568746566774;21,4;50,0;504;333;40;40;41;0;0;0;2836;-82
53e1e;S.11 GBG. E236;20.10.2024 17:56;55.69486733920517;12.551568746566774;21,4;50,0;504;333;40;40;41;0;0;0;2836;-82
53e1e;S.11 GBG. E236;20.10.2024 18:11;55.69486733920517;12.551568746566774;21,4;50,0;520;332;40;40;41;0;0;0;2836;-82
53e1e;S.11 GBG. E236;20.10.2024 18:26;55.69486733920517;12.551568746566774;21,4;50,0;497;333;40;40;41;2;0;0;2836;-82
53e1e;S.11 GBG. E236;20.10.2024 18:41;55.69486733920517;12.551568746566774;21,4;50,0;515;332;41;40;54;0;0;0;2834;-85
53e1e;S.11 GBG. E236;20.10.2024 18:56;55.69486733920517;12.551568746566774;21,4;50,0;481;332;40;40;41;0;0;0;2834;-85
53e1e;S.11 GBG. E236;20.10.2024 19:11;55.69486733920517;12.551568746566774;21,4;50,1;493;332;40;40;41;0;0;0;2834;-85
53e1e;S.11 GBG. E236;20.10.2024 19:26;55.69486733920517;12.551568746566774;21,4;50,0;493;333;40;40;41;0;0;0;2834;-85
53e1e;S.11 GBG. E236;20.10.2024 19:41;55.69486733920517;12.551568746566774;21,4;50,0;492;333;40;40;41;0;0;0;2834;-85
53e1e;S.11 GBG. E236;20.10.2024 19:56;55.69486733920517;12.551568746566774;21,4;50,0;497;334;40;40;41;0;0;0;2834;-85
53e1e;S.11 GBG. E236;20.10.2024 20:11;55.69486733920517;12.551568746566774;21,4;50,1;476;333;40;40;41;0;0;0;2834;-85
53e1e;S.11 GBG. E236;20.10.2024 20:26;55.69486733920517;12.551568746566774;21,4;50,0;498;334;40;40;41;0;0;0;2834;-85
53e1e;S.11 GBG. E236;20.10.2024 20:41;55.69486733920517;12.551568746566774;21,4;50,0;515;333;40;40;42;0;0;0;2834;-85
53e1e;S.11 GBG. E236;20.10.2024 20:56;55.69486733920517;12.551568746566774;21,4;50,1;503;334;40;39;41;0;0;0;2834;-85
53e1e;S.11 GBG. E236;20.10.2024 21:11;55.69486733920517;12.551568746566774;21,4;50,1;513;333;40;40;41;0;0;0;2834;-85
53e1e;S.11 GBG. E236;20.10.2024 21:26;55.69486733920517;12.551568746566774;21,4;50,1;486;334;40;40;41;0;0;0;2834;-85
53e1e;S.11 GBG. E236;20.10.2024 21:41;55.69486733920517;12.551568746566774;21,3;50,1;467;334;40;40;41;0;0;0;2834;-85
53e1e;S.11 GBG. E236;20.10.2024 21:56;55.69486733920517;12.551568746566774;21,4;50,1;499;334;40;40;41;0;0;0;2834;-85
53e1e;S.11 GBG. E236;20.10.2024 22:11;55.69486733920517;12.551568746566774;21,3;50,1;502;334;40;40;41;0;0;0;2834;-85
53e1e;S.11 GBG. E236;20.10.2024 22:26;55.69486733920517;12.551568746566774;21,3;50,1;510;336;40;40;41;0;0;0;2834;-85
53e1e;S.11 GBG. E236;20.10.2024 22:41;55.69486733920517;12.551568746566774;21,4;50,1;527;335;40;40;42;0;0;0;2834;-82
53e1e;S.11 GBG. E236;20.10.2024 22:56;55.69486733920517;12.551568746566774;21,3;50,1;492;335;40;40;41;0;0;0;2834;-82
53e1e;S.11 GBG. E236;20.10.2024 23:11;55.69486733920517;12.551568746566774;21,3;50,1;484;334;40;40;41;0;0;0;2834;-82
53e1e;S.11 GBG. E236;20.10.2024 23:26;55.69486733920517;12.551568746566774;21,3;50,1;473;335;40;39;41;0;0;0;2834;-82
53e1e;S.11 GBG. E236;20.10.2024 23:41;55.69486733920517;12.551568746566774;21,3;50,1;483;336;40;40;41;0;0;0;2834;-82
53e1e;S.11 GBG. E236;20.10.2024 23:56;55.69486733920517;12.551568746566774;21,3;50,1;483;336;40;40;41;0;0;0;2834;-82
53e1e;S.11 GBG. E236;21.10.2024 00:11;55.69486733920517;12.551568746566774;21,3;50,1;491;335;40;40;41;0;0;0;2834;-82
53e1e;S.11 GBG. E236;21.10.2024 00:26;55.69486733920517;12.551568746566774;21,3;50,2;483;335;40;40;40;2;0;0;2834;-82
53e1e;S.11 GBG. E236;21.10.2024 00:41;55.69486733920517;12.551568746566774;21,3;50,2;484;335;40;39;41;0;0;0;2834;-82
53e1e;S.11 GBG. E236;21.10.2024 00:56;55.69486733920517;12.551568746566774;21,3;50,2;473;337;40;40;41;0;0;0;2834;-82
53e1e;S.11 GBG. E236;21.10.2024 01:11;55.69486733920517;12.551568746566774;21,3;50,2;494;335;40;40;41;0;0;0;2834;-82
53e1e;S.11 GBG. E236;21.10.2024 01:27;55.69486733920517;12.551568746566774;21,3;50,2;533;336;40;40;41;0;0;0;2834;-82
53e1e;S.11 GBG. E236;21.10.2024 01:42;55.69486733920517;12.551568746566774;21,3;50,2;504;336;40;40;41;0;0;0;2834;-82
53e1e;S.11 GBG. E236;21.10.2024 01:57;55.69486733920517;12.551568746566774;21,3;50,2;489;337;40;40;40;0;0;0;2834;-82
53e1e;S.11 GBG. E236;21.10.2024 02:12;55.69486733920517;12.551568746566774;21,3;50,2;515;335;40;40;41;0;0;0;2834;-82
53e1e;S.11 GBG. E236;21.10.2024 02:27;55.69486733920517;12.551568746566774;21,3;50,2;507;335;40;40;41;0;0;0;2834;-82
53e1e;S.11 GBG. E236;21.10.2024 02:42;55.69486733920517;12.551568746566774;21,3;50,2;490;337;40;40;48;0;0;0;2834;-85
53e1e;S.11 GBG. E236;21.10.2024 02:57;55.69486733920517;12.551568746566774;21,3;50,2;497;337;40;40;40;0;0;0;2834;-85
53e1e;S.11 GBG. E236;21.10.2024 03:12;55.69486733920517;12.551568746566774;21,3;50,2;510;337;40;40;41;0;0;0;2834;-85
53e1e;S.11 GBG. E236;21.10.2024 03:27;55.69486733920517;12.551568746566774;21,3;50,3;483;337;40;40;41;0;0;0;2834;-85
53e1e;S.11 GBG. E236;21.10.2024 03:42;55.69486733920517;12.551568746566774;21,3;50,2;506;338;40;39;41;0;0;0;2834;-85
53e1e;S.11 GBG. E236;21.10.2024 03:57;55.69486733920517;12.551568746566774;21,3;50,3;487;338;40;40;41;0;0;0;2834;-85
53e1e;S.11 GBG. E236;21.10.2024 04:12;55.69486733920517;12.551568746566774;21,3;50,3;528;337;40;39;41;0;0;0;2834;-85
53e1e;S.11 GBG. E236;21.10.2024 04:27;55.69486733920517;12.551568746566774;21,3;50,3;525;337;40;39;42;0;0;0;2834;-85
53e1e;S.11 GBG. E236;21.10.2024 04:42;55.69486733920517;12.551568746566774;21,3;50,3;488;337;40;40;41;0;0;0;2834;-85
53e1e;S.11 GBG. E236;21.10.2024 04:57;55.69486733920517;12.551568746566774;21,3;50,3;510;337;40;40;41;0;0;0;2834;-85
53e1e;S.11 GBG. E236;21.10.2024 05:12;55.69486733920517;12.551568746566774;21,3;50,3;509;338;40;40;40;0;0;0;2834;-85
53e1e;S.11 GBG. E236;21.10.2024 05:27;55.69486733920517;12.551568746566774;21,3;50,3;497;338;40;40;41;0;0;0;2834;-85
53e1e;S.11 GBG. E236;21.10.2024 05:42;55.69486733920517;12.551568746566774;21,2;50,4;525;338;40;40;40;0;0;0;2834;-85
53e1e;S.11 GBG. E236;21.10.2024 05:57;55.69486733920517;12.551568746566774;21,3;50,4;519;340;40;39;41;0;0;0;2834;-85
53e1e;S.11 GBG. E236;21.10.2024 06:12;55.69486733920517;12.551568746566774;21,2;50,4;538;339;40;39;41;0;0;0;2834;-85
53e1e;S.11 GBG. E236;21.10.2024 06:27;55.69486733920517;12.551568746566774;21,3;50,4;528;341;40;40;41;0;0;0;2834;-85
53e1e;S.11 GBG. E236;21.10.2024 06:42;55.69486733920517;12.551568746566774;21,3;50,3;504;345;39;39;40;0;0;0;2836;-87
53e1e;S.11 GBG. E236;21.10.2024 06:57;55.69486733920517;12.551568746566774;21,4;50,3;514;346;39;39;40;0;0;0;2836;-87
53e1e;S.11 GBG. E236;21.10.2024 07:12;55.69486733920517;12.551568746566774;21,4;50,4;498;347;39;39;41;2;0;0;2836;-87
53e1e;S.11 GBG. E236;21.10.2024 07:27;55.69486733920517;12.551568746566774;21,4;50,4;497;348;40;39;41;0;0;0;2836;-87
53e1e;S.11 GBG. E236;21.10.2024 07:42;55.69486733920517;12.551568746566774;21,5;50,8;518;349;41;40;60;14;0;0;2836;-87
53e1e;S.11 GBG. E236;21.10.2024 07:57;55.69486733920517;12.551568746566774;21,5;50,7;469;347;40;39;42;0;0;0;2836;-87
53e1e;S.11 GBG. E236;21.10.2024 08:12;55.69486733920517;12.551568746566774;21,5;52,0;534;349;40;40;41;14;0;0;2836;-87
53e1e;S.11 GBG. E236;21.10.2024 08:27;55.69486733920517;12.551568746566774;21,6;57,5;663;356;45;39;61;14;0;0;2836;-87
53e1e;S.11 GBG. E236;21.10.2024 08:42;55.69486733920517;12.551568746566774;21,9;62,4;1053;444;67;45;88;10;0;0;2836;-87
53e1e;S.11 GBG. E236;21.10.2024 08:57;55.69486733920517;12.551568746566774;22,2;63,7;1357;705;58;46;70;10;0;0;2836;-87
53e1e;S.11 GBG. E236;21.10.2024 09:12;55.69486733920517;12.551568746566774;22,5;64,3;1398;801;64;41;77;10;0;0;2836;-87
53e1e;S.11 GBG. E236;21.10.2024 09:28;55.69486733920517;12.551568746566774;22,7;64,0;1501;863;52;41;72;6;0;0;2836;-87
53e1e;S.11 GBG. E236;21.10.2024 09:43;55.69486733920517;12.551568746566774;22,8;62,8;1495;873;64;44;84;6;0;0;2836;-87
53e1e;S.11 GBG. E236;21.10.2024 09:58;55.69486733920517;12.551568746566774;23,1;59,9;1422;796;57;43;74;544;3618;1;2836;-87
53e1e;S.11 GBG. E236;21.10.2024 10:13;55.69486733920517;12.551568746566774;23,4;58,4;1532;641;59;48;67;542;3619;1;2836;-87
53e1e;S.11 GBG. E236;21.10.2024 10:28;55.69486733920517;12.551568746566774;23,7;58,2;1550;609;56;43;88;528;3606;1;2836;-87
53e1e;S.11 GBG. E236;21.10.2024 10:43;55.69486733920517;12.551568746566774;23,7;58,0;1556;622;65;49;90;498;3572;1;2836;-89
53e1e;S.11 GBG. E236;21.10.2024 10:58;55.69486733920517;12.551568746566774;23,7;57,4;1359;596;64;45;86;460;3541;1;2836;-89
53e1e;S.11 GBG. E236;21.10.2024 11:13;55.69486733920517;12.551568746566774;23,7;57,2;1320;568;63;46;83;480;3549;1;2836;-89
53e1e;S.11 GBG. E236;21.10.2024 11:28;55.69486733920517;12.551568746566774;23,7;57,6;1429;560;60;43;85;480;3551;1;2836;-89
53e1e;S.11 GBG. E236;21.10.2024 11:43;55.69486733920517;12.551568746566774;23,7;57,3;1441;573;59;44;80;484;3550;1;2836;-91
53e1e;S.11 GBG. E236;21.10.2024 11:58;55.69486733920517;12.551568746566774;23,7;56,5;1353;525;61;43;84;520;3629;1;2836;-91
53e1e;S.11 GBG. E236;21.10.2024 12:13;55.69486733920517;12.551568746566774;23,4;54,8;890;454;50;42;73;514;3627;1;2836;-91
53e1e;S.11 GBG. E236;21.10.2024 12:28;55.69486733920517;12.551568746566774;23,2;55,9;915;374;61;45;82;494;3618;1;2836;-91
53e1e;S.11 GBG. E236;21.10.2024 12:43;55.69486733920517;12.551568746566774;23,6;57,3;1291;373;57;44;88;328;3747;1;2836;-91
53e1e;S.11 GBG. E236;21.10.2024 12:58;55.69486733920517;12.551568746566774;23,9;57,9;1446;456;60;46;87;324;3695;1;2836;-91
53e1e;S.11 GBG. E236;21.10.2024 13:13;55.69486733920517;12.551568746566774;23,8;57,4;1289;533;57;44;74;324;3697;1;2836;-91
53e1e;S.11 GBG. E236;21.10.2024 13:28;55.69486733920517;12.551568746566774;23,8;56,9;1227;502;49;45;57;324;3700;1;2836;-91
53e1e;S.11 GBG. E236;21.10.2024 13:43;55.69486733920517;12.551568746566774;23,8;56,4;1211;435;51;45;64;324;3699;0;2836;-89
53e1e;S.11 GBG. E236;21.10.2024 13:58;55.69486733920517;12.551568746566774;23,8;56,2;1209;401;49;44;55;324;3696;0;2836;-89
53e1e;S.11 GBG. E236;21.10.2024 14:13;55.69486733920517;12.551568746566774;23,8;56,2;1202;388;53;46;63;322;3693;1;2836;-89
53e1e;S.11 GBG. E236;21.10.2024 14:28;55.69486733920517;12.551568746566774;23,8;55,9;1220;383;49;44;57;320;3692;1;2836;-89
53e1e;S.11 GBG. E236;21.10.2024 14:43;55.69486733920517;12.551568746566774;23,8;56,0;1174;381;52;44;77;322;3691;0;2836;-89
53e1e;S.11 GBG. E236;21.10.2024 14:58;55.69486733920517;12.551568746566774;23,9;55,8;1191;379;56;45;74;324;3699;1;2836;-89
53e1e;S.11 GBG. E236;21.10.2024 15:13;55.69486733920517;12.551568746566774;23,9;55,6;1182;378;53;46;70;322;3693;1;2836;-89
53e1e;S.11 GBG. E236;21.10.2024 15:28;55.69486733920517;12.551568746566774;23,8;55,1;1107;372;51;44;67;322;3694;1;2836;-89
53e1e;S.11 GBG. E236;21.10.2024 15:43;55.69486733920517;12.551568746566774;23,8;54,9;1050;366;49;44;57;320;3695;1;2836;-89
53e1e;S.11 GBG. E236;21.10.2024 15:58;55.69486733920517;12.551568746566774;23,7;55,0;1019;363;58;43;72;324;3694;1;2836;-89
53e1e;S.11 GBG. E236;21.10.2024 16:13;55.69486733920517;12.551568746566774;23,5;54,8;791;359;43;42;58;326;3695;0;2836;-89
53e1e;S.11 GBG. E236;21.10.2024 16:28;55.69486733920517;12.551568746566774;23,3;54,9;731;353;42;42;44;2;0;0;2836;-89
53e1e;S.11 GBG. E236;21.10.2024 16:43;55.69486733920517;12.551568746566774;23,2;54,8;663;347;42;42;44;2;0;0;2836;-89
53e1e;S.11 GBG. E236;21.10.2024 16:58;55.69486733920517;12.551568746566774;23,1;54,8;644;340;42;41;43;2;0;0;2836;-89
53e1e;S.11 GBG. E236;21.10.2024 17:14;55.69486733920517;12.551568746566774;23,0;54,8;613;341;42;41;43;2;0;0;2836;-89
53e1e;S.11 GBG. E236;21.10.2024 17:29;55.69486733920517;12.551568746566774;22,9;54,9;620;340;42;41;43;2;0;0;2836;-89
53e1e;S.11 GBG. E236;21.10.2024 17:44;55.69486733920517;12.551568746566774;22,9;54,9;621;342;42;42;43;2;0;0;2836;-89
53e1e;S.11 GBG. E236;21.10.2024 17:59;55.69486733920517;12.551568746566774;22,8;54,9;624;343;41;41;43;2;0;0;2836;-89
53e1e;S.11 GBG. E236;21.10.2024 18:14;55.69486733920517;12.551568746566774;22,8;55,0;604;344;41;41;43;2;0;0;2836;-89
53e1e;S.11 GBG. E236;21.10.2024 18:29;55.69486733920517;12.551568746566774;22,7;55,0;622;347;41;41;43;2;0;0;2836;-89
53e1e;S.11 GBG. E236;21.10.2024 18:44;55.69486733920517;12.551568746566774;22,7;55,0;572;346;41;41;42;2;0;0;2836;-89
53e1e;S.11 GBG. E236;21.10.2024 18:59;55.69486733920517;12.551568746566774;22,6;55,0;592;346;41;41;42;2;0;0;2836;-89
53e1e;S.11 GBG. E236;21.10.2024 19:14;55.69486733920517;12.551568746566774;22,6;55,0;636;349;41;41;42;2;0;0;2836;-89
53e1e;S.11 GBG. E236;21.10.2024 19:29;55.69486733920517;12.551568746566774;22,6;55,0;628;348;41;40;44;328;3678;0;2836;-89
53e1e;S.11 GBG. E236;21.10.2024 19:44;55.69486733920517;12.551568746566774;22,5;55,0;609;348;41;41;42;2;0;0;2836;-89
53e1e;S.11 GBG. E236;21.10.2024 19:59;55.69486733920517;12.551568746566774;22,5;55,0;630;351;41;41;42;2;0;0;2836;-89
53e1e;S.11 GBG. E236;21.10.2024 20:14;55.69486733920517;12.551568746566774;22,5;55,0;641;353;41;41;42;2;0;0;2836;-89
53e1e;S.11 GBG. E236;21.10.2024 20:29;55.69486733920517;12.551568746566774;22,4;55,1;599;352;41;40;42;2;0;0;2836;-89
53e1e;S.11 GBG. E236;21.10.2024 20:44;55.69486733920517;12.551568746566774;22,4;55,0;624;352;42;41;59;2;0;0;2836;-91
53e1e;S.11 GBG. E236;21.10.2024 20:59;55.69486733920517;12.551568746566774;22,4;55,0;610;354;41;40;42;2;0;0;2836;-91
53e1e;S.11 GBG. E236;21.10.2024 21:14;55.69486733920517;12.551568746566774;22,3;55,1;617;354;41;40;42;2;0;0;2836;-91
53e1e;S.11 GBG. E236;21.10.2024 21:29;55.69486733920517;12.551568746566774;22,3;55,1;604;354;41;40;47;2;0;0;2836;-91
53e1e;S.11 GBG. E236;21.10.2024 21:44;55.69486733920517;12.551568746566774;22,3;55,0;638;353;41;40;42;2;0;0;2836;-91
53e1e;S.11 GBG. E236;21.10.2024 21:59;55.69486733920517;12.551568746566774;22,3;55,0;633;355;41;40;42;2;0;0;2836;-91
